1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.9342439444134,-0.090001801566446,0
-7.5599773967368e-07,4.09839293102369e-06,-5.38205599267619e-07,-0.000363444273000156,0.00197029350898301,-0.000258757742724071,-2.93420907189082,-0.0900340676020082,-2.45496727483512e-05
-2.86212578512657e-06,1.54782235641591e-05,-1.98798988120253e-06,-0.000688559959438096,0.00371390558633208,-0.00046542029076102,-2.93418705058088,-0.0900776506584469,-4.19369892497095e-05
-5.95281482685295e-06,3.21221608630805e-05,-4.11643838599591e-06,-0.000956692755346154,0.00514540147797282,-0.000668263498344588,-2.93419720152256,-0.0900704956010732,-5.05315303036604e-05
-9.56786238291641e-06,5.17158383269528e-05,-6.64506303909934e-06,-0.00114553712250038,0.00626257612350503,-0.000800868663074391,-2.93423036659219,-0.0900072417331841,-6.07597631908981e-05
-1.33614822417069e-05,7.23727343631827e-05,-9.22216286674569e-06,-0.00132784852431505,0.00718628698558439,-0.000857381350811844,-2.93426756406823,-0.0899822660896699,-6.04784877174103e-05
-1.71624714706435e-05,9.27897687239042e-05,-1.16116255983617e-05,-0.00149165812054064,0.00787246133521199,-0.000867794697735604,-2.93430539370754,-0.08995396079406,-3.27659829548944e-05
-2.08034467505871e-05,0.000112012206446032,-1.37313473172459e-05,-0.00156337902088763,0.00826670620894185,-0.000884961712360525,-2.93435153171481,-0.089929992016285,-2.4142359302467e-06
-2.40972083846635e-05,0.000129441133812304,-1.56106292224478e-05,-0.00158757308195702,0.00851296324169236,-0.000895721342897263,-2.93440473275161,-0.0898970194490998,3.59600621083883e-05
-2.69973148696745e-05,0.000144981365663927,-1.72594734961748e-05,-0.00159672136579808,0.00862508394880181,-0.000935004963989891,-2.9344643150919,-0.0898841944598949,5.04424921282356e-05
-2.95220715170728e-05,0.0001586718396064,-1.87721629173242e-05,-0.00162737411212912,0.00866318883597497,-0.000919953565497292,-2.93453690933737,-0.089871250044696,2.79560998494037e-05
-3.17942699631414e-05,0.000170607324070035,-2.00978388436886e-05,-0.00160262385239073,0.00879301394098512,-0.000874710736403738,-2.93456812863058,-0.089844698797381,1.94722263371291e-05
-3.37833145416835e-05,0.00018126296411079,-2.11938897500723e-05,-0.00155399879645011,0.00885527570297535,-0.000864900559614635,-2.93461159553235,-0.0897975480110682,9.56065807750645e-06
-3.54937863268752e-05,0.000190783258371245,-2.21511210558739e-05,-0.0015128219349469,0.00886595444279249,-0.000863159522427935,-2.93466630295114,-0.0897780796116366,-1.45226142754328e-05
-3.69824972499551e-05,0.000199270524567388,-2.2985144992377e-05,-0.00147676296122082,0.00888272015314618,-0.000882587387644854,-2.93473282249303,-0.0897522952833518,-4.01090391534809e-05
-3.82592177885533e-05,0.000206938573092558,-2.3778954346323e-05,-0.00147434417899706,0.00887820994742732,-0.000877842210744935,-2.93482835905169,-0.0897061087209431,-6.70244124644289e-05
-3.93524141004574e-05,0.000213874104381184,-2.45278356070751e-05,-0.00152478722483888,0.00889227877486246,-0.000849685242406272,-2.93489339398655,-0.0896676665749866,-7.56021273038215e-05
-4.03633981222441e-05,0.000220216477317221,-2.51651014008889e-05,-0.00158976454749395,0.00892301829304525,-0.000849916393256458,-2.9349383690531,-0.0896308128681391,-4.44036441930628e-05
-4.13421916687972e-05,0.000226169924740623,-2.58118735660595e-05,-0.00164716076734709,0.00890111803095535,-0.000808616364951355,-2.93496358134827,-0.0895997295739728,-3.00358183320356e-06
