1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.98344637746528,-0.100152105875331,0
-3.49158579178746e-08,-2.75081142427551e-08,-5.81726011777175e-07,-1.67857225141441e-05,-1.32244659046421e-05,-0.000279676236666292,-2.98346772970158,-0.100131106301574,1.39773508917687e-05
-1.33156814413491e-07,-1.18027655034041e-07,-2.20017470182318e-06,-3.22850624906776e-05,-3.19860714565709e-05,-0.000528736174433291,-2.98349579878481,-0.100103165540728,6.30921854874391e-06
-3.39280077155642e-07,-2.52765602344945e-07,-4.48482176782265e-06,-7.90297477137885e-05,-3.95088639852847e-05,-0.000684871607451943,-2.98350017305153,-0.100072180348461,-3.91083728478575e-06
-6.77729341630253e-07,-3.49584836761953e-07,-7.00432165714167e-06,-0.000121436241366996,-1.19837617220515e-05,-0.000772888388555831,-2.98351459083856,-0.100066008306948,-3.56862254066277e-06
-1.06074140194782e-06,-4.90673993879442e-07,-9.57442779556364e-06,-0.000123846017768533,-0.000103504294373249,-0.000901900216219398,-2.98353751671054,-0.100048602932337,-3.27896759227067e-05
-1.38790637410177e-06,-7.51528233732231e-07,-1.21151402883736e-05,-0.000103507774121647,-7.013008210615e-05,-0.000951667760089714,-2.9835557175996,-0.100033281848762,-5.09825634153388e-05
-1.61979162170613e-06,-8.92773458618544e-07,-1.44480252235871e-05,-5.91202298068211e-05,-2.34167182052605e-06,-0.000999866781507498,-2.98357680272333,-0.100017559299771,-4.0633391733875e-05
-1.74529117122171e-06,-8.98126928050501e-07,-1.65725579849277e-05,-6.90082860759535e-05,-6.37047731362035e-06,-0.00107221217409685,-2.98358892271278,-0.0999739736893365,-2.89138525075418e-05
-1.86583132298097e-06,-9.03360939668381e-07,-1.85365312641317e-05,-0.000101455385133035,-4.35798437529379e-05,-0.00113461987297274,-2.98357849173181,-0.0999546424503712,-4.10018835211883e-05
-2.02592520449197e-06,-9.4992001708263e-07,-2.03366846332819e-05,-0.000104201650475287,-9.8807949716943e-05,-0.0011846926115952,-2.98358059605418,-0.0999288645172567,-7.196595162936e-05
-2.18251133770294e-06,-1.11590107860937e-06,-2.19865309013121e-05,-8.45174276176145e-05,-5.15986319004681e-05,-0.00120587996142969,-2.98359700039997,-0.0998912602933477,-7.53811054519752e-05
-2.27988953943631e-06,-1.2317407736316e-06,-2.3447445814054e-05,-9.15581091516353e-05,1.61536187991109e-05,-0.00124288463389792,-2.98358393620916,-0.0998475675904416,-5.24312464813733e-05
-2.39258466986939e-06,-1.2132989774722e-06,-2.47982640883306e-05,-7.62300665267651e-05,1.50091604045642e-05,-0.00125380276190245,-2.98358246087221,-0.0997955286701516,-2.81305882789741e-05
-2.52883442851601e-06,-1.09911872654021e-06,-2.60055620695454e-05,-1.55756214615001e-05,-8.08661430756509e-05,-0.00127310722741273,-2.98357442329685,-0.0997422370423159,-3.79920366553317e-05
-2.56905490078024e-06,-1.17559009976789e-06,-2.71269289390001e-05,7.97405927332567e-06,-7.49654823664795e-05,-0.00127526303796717,-2.98356193194257,-0.0997048162635432,-6.73991078143579e-05
-2.57864241619353e-06,-1.29379607879831e-06,-2.82173244656681e-05,2.09841311411886e-05,-2.60703447323937e-05,-0.0012204997177063,-2.98354460227974,-0.0996881004296692,-9.14604042160412e-05
-2.54689811107323e-06,-1.42116704651364e-06,-2.91493870132778e-05,7.97288296128778e-06,5.86664734679451e-05,-0.00119628175701293,-2.98354600311249,-0.0996623998636973,-7.40704953225853e-05
-2.52575903533568e-06,-1.33988912578937e-06,-2.99399449837456e-05,-3.88695123431606e-06,2.69853936922115e-05,-0.0012184640450073,-2.98353549605056,-0.0996368012463509,-5.68071384609184e-05
-2.51218616842903e-06,-1.27719465718199e-06,-3.07300588364269e-05,-1.54662604019545e-05,-6.32052272462645e-06,-0.0012121156257697,-2.98350586378634,-0.0996415706357207,-5.85894530057272e-05
-2.5444698470262e-06,-1.39680499815793e-06,-3.14642862856073e-05,9.53919330061181e-07,7.55214091603317e-05,-0.00121181236747742,-2.98351799531257,-0.099666759955918,-2.61206772031755e-05
-2.6041814430146e-06,-1.38053610165461e-06,-3.2121659390938e-05,4.26111849109894e-05,9.31991350769447e-05,-0.00124024437370087,-2.98354489780208,-0.0996806855951229,8.16253122585697e-06
-2.5941503584461e-06,-1.23304107229347e-06,-3.27841297377013e-05,5.11363089128141e-05,2.64574437469473e-05,-0.00125527228437319,-2.98356035057784,-0.0996897994344812,1.74236526262987e-05
-2.5737111863649e-06,-1.24487582264564e-06,-3.34882585366663e-05,5.49092426710355e-05,4.34462268941624e-05,-0.00123041631868494,-2.98357885447664,-0.099693396771873,2.75669386871957e-05
-2.55003842548346e-06,-1.26197119808906e-06,-3.41573028855124e-05,5.71763052250584e-05,6.90184031999933e-05,-0.0012070932302605,-2.9835795713567,-0.0996630494538135,3.70825355899006e-05
-2.52329381615759e-06,-1.18932699323718e-06,-3.47794579984572e-05,5.76352516839343e-05,4.30202703904329e-05,-0.0011965250382747,-2.98357869660261,-0.0996075829175377,3.33298312827844e-05
-2.52649715823227e-06,-1.11058858216751e-06,-3.54154599275907e-05,7.73835909051975e-05,4.76955135516577e-06,-0.00116468420880076,-2.98356199707045,-0.0995361863065514,2.0440835082596e-05
-2.43558493812801e-06,-1.10254882472099e-06,-3.60532735113053e-05,4.14652838753774e-05,9.73639235630676e-07,-0.00111466845989141,-2.98354243779621,-0.0995176533070934,2.3338009332849e-06
-2.37096093704152e-06,-1.14199470518535e-06,-3.66524197354715e-05,1.18312830526687e-05,2.67518029924854e-05,-0.00106907475090288,-2.98355080208867,-0.099524376126281,-2.28210765649597e-06
-2.33040187183373e-06,-1.10444592785698e-06,-3.71661630952342e-05,-1.08777046859773e-05,1.02714980277635e-05,-0.00106110852902438,-2.98356678242726,-0.0994652270651923,-1.09632622669037e-05
-2.30450233242635e-06,-1.02388727938323e-06,-3.76587073587556e-05,-3.058275042043e-05,-3.85152847306728e-05,-0.00106114428474636,-2.98359234431043,-0.0994244126582691,-4.2311301825274e-05
-2.28878234988238e-06,-1.19639800605777e-06,-3.8182903171047e-05,-4.92145267692367e-05,6.11170225075126e-05,-0.00103786189322629,-2.98360711104453,-0.0994043442157714,-3.98399839538556e-05
-2.32454657465548e-06,-1.15643376761179e-06,-3.86650967927856e-05,-4.00275802981341e-05,5.25504029546396e-05,-0.00103268849257818,-2.98363209887023,-0.0993873749707964,-2.07133715863459e-05
-2.42556723846351e-06,-1.08604690729485e-06,-3.91825871054538e-05,1.33688843705595e-05,2.21357445352648e-05,-0.00100135721619115,-2.98367421418354,-0.0993612721171055,-2.97616618691828e-06
-2.45460614551595e-06,-1.18969949333216e-06,-3.96222723393753e-05,3.55168430279475e-05,9.41934377472829e-05,-0.00100970844023455,-2.98368615876729,-0.0993163318662871,3.45066773015052e-05
-2.47038682265104e-06,-1.11195390237379e-06,-4.0007896042286e-05,5.52175773243193e-05,7.03725129138589e-05,-0.00105418840880528,-2.98370162065127,-0.0992472961401827,5.00532224855451e-05
