1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.98541567537887,-0.100328186990489,0
2.35260157522072e-08,-1.28834427289104e-07,-5.01245603409512e-07,1.13100812669366e-05,-6.19368726930436e-05,-0.000240983699634832,-2.98540922403301,-0.100307590436372,-5.9300432158738e-07
1.10245664650675e-07,-4.92246801525243e-07,-1.95334678579927e-06,3.20004857476375e-05,-0.000119585240272159,-0.000484323160510937,-2.98540936983166,-0.100271749456092,-2.16291522382524e-05
2.5512391377602e-07,-8.35223134187338e-07,-4.07364211140349e-06,4.51541248696e-05,-5.79552445498857e-05,-0.000642721545368494,-2.98542273231073,-0.100263640247113,-2.96712186775464e-05
4.32373352473811e-07,-1.00647471208533e-06,-6.54575014205488e-06,5.85276829741541e-05,-3.72549044001144e-05,-0.000797698788903826,-2.98544588356453,-0.100268489770987,-2.8223402392124e-05
6.30427873917582e-07,-1.06308491904809e-06,-9.20243870418074e-06,7.15815086711691e-05,1.58184438841095e-05,-0.000934444474356681,-2.98548224641878,-0.100267609167217,-1.15581397022619e-05
8.32436401454409e-07,-1.05409639483133e-06,-1.18464311712551e-05,7.66418115143791e-05,-2.94977756559441e-05,-0.00100098972513079,-2.98553206321233,-0.100245329712768,-2.96627517495416e-06
9.9838385911046e-07,-1.1332185612666e-06,-1.42983821585635e-05,3.01043305280875e-05,-4.78447927346295e-05,-0.00104740375411107,-2.98552194985536,-0.100234498367644,-1.07874321384157e-05
1.05513207819759e-06,-1.24981032134439e-06,-1.65217526156331e-05,-3.28964009143316e-05,-0.000198704229180289,-0.00110454870605451,-2.98550006979062,-0.100208075298559,-7.32972558427684e-05
1.00450773171377e-06,-1.62654143464264e-06,-1.85539390984371e-05,-8.80568311219907e-05,-0.000120037522609799,-0.00111235553580567,-2.98549769469116,-0.100185112135129,-0.000118986070922621
8.83202460662887e-07,-1.84674901098386e-06,-2.03380254331978e-05,-0.000133384561426946,-4.83505732048689e-05,-0.00111280722047315,-2.98550233488051,-0.100172237710539,-0.000157512409311502
6.89396747316654e-07,-1.9080480750177e-06,-2.1882238395607e-05,-0.000119008364048198,-5.77432792300199e-05,-0.00114196295842306,-2.98552908080214,-0.100151135726408,-0.00020888076514334
5.19168299934048e-07,-1.96679212910275e-06,-2.32947921370188e-05,-8.66153108567231e-05,-7.2501772431425e-05,-0.00113900205703868,-2.98556137766922,-0.100115579653118,-0.000260919089677963
4.04182276487068e-07,-2.10272453646825e-06,-2.45557550008436e-05,-6.30491268620826e-05,-9.81943752187113e-06,-0.00112354455825934,-2.98557962624983,-0.10005602422399,-0.000275287778069934
3.22643984290738e-07,-2.16388057306969e-06,-2.56438867705787e-05,-4.28150249002814e-05,3.98913172046628e-05,-0.00113471264276078,-2.98562142372984,-0.100004807066814,-0.000259406994034672
2.38480916142663e-07,-2.05428430355686e-06,-2.66201937679456e-05,-1.28987283470412e-06,-2.62136118363386e-05,-0.00115736305990393,-2.98566096114279,-0.0999743429909196,-0.000266689591311462
2.26900847653265e-07,-2.03791648959826e-06,-2.75313410019662e-05,7.39609384203188e-06,-5.65331334595101e-05,-0.00117322972805368,-2.98565465125464,-0.0999429855762256,-0.000294154578773095
2.59185015128699e-07,-2.12571804556049e-06,-2.84217808887077e-05,-1.36407395419314e-05,-1.97021272182797e-05,-0.00115432963975026,-2.98562905851223,-0.0999303546912193,-0.000313173318889632
2.40173315682964e-07,-2.14867242767877e-06,-2.92317527960734e-05,-6.18954703997747e-06,-1.231195281965e-05,-0.00113988182996285,-2.98560639828162,-0.0999313871688717,-0.000334242239375841
2.8891850749184e-07,-2.14492093400146e-06,-2.99009790752359e-05,-4.42861250063087e-05,-2.0558719567485e-05,-0.00118541442077533,-2.98559837228426,-0.0999134360067902,-0.000352276474248628
2.81034970453342e-07,-2.07530323216644e-06,-3.06260508550468e-05,-5.69671890785599e-05,-7.81803170810932e-05,-0.00118008629970565,-2.98559220184182,-0.09987752654478,-0.000376156426544094
1.57598005357476e-07,-2.06418641404358e-06,-3.12908803603636e-05,6.57124161176957e-06,-0.000115814576296085,-0.0011904549224431,-2.98560478892271,-0.0998270575166256,-0.000414861329751542
1.077472325262e-07,-2.30414915639846e-06,-3.1936906080575e-05,4.2840701157887e-05,5.66751493499278e-06,-0.0011978718710307,-2.98562863382529,-0.0997964662996239,-0.000436495185177346
1.28309343519487e-07,-2.32975817162892e-06,-3.26150969046675e-05,4.36943145616711e-05,2.4789023055629e-05,-0.0011698891358437,-2.98562499837728,-0.0997742673591473,-0.000473835533413478
1.47551258607453e-07,-2.31817035392341e-06,-3.32080946179507e-05,4.52301557693166e-05,2.52147592808935e-05,-0.00117677314674406,-2.98561654323152,-0.0997486783232121,-0.000499339321028096
1.67019472780451e-07,-2.17269620511589e-06,-3.37666394664923e-05,4.67041408896106e-05,-6.25277802841839e-05,-0.0011985094598529,-2.98558628064041,-0.099727032080509,-0.000534222617573378
1.5174520613506e-07,-2.19135837713499e-06,-3.43476305859376e-05,7.09883931423158e-05,-6.94931858138691e-05,-0.00120378110327248,-2.98556671307194,-0.0997203767393498,-0.000548551777812228
1.51055198027146e-07,-2.3844599105858e-06,-3.4914395964553e-05,9.26433399085325e-05,3.51406650801616e-05,-0.00121301329041406,-2.9856049533378,-0.099728399089153,-0.000513339307893581
1.55271263236408e-07,-2.29450021518221e-06,-3.53726681367709e-05,0.000117023835641987,-1.27179092396998e-05,-0.00129044857022052,-2.98564142836716,-0.0997166659609456,-0.000492284991652948
2.12033800999739e-07,-2.38303486467894e-06,-3.58635900797261e-05,0.000114134233432281,4.06223157144603e-05,-0.00136523118514887,-2.98566191407941,-0.0997158367589998,-0.000458734305873903
3.06446307032769e-07,-2.4747723342613e-06,-3.64471525828823e-05,8.59031516450759e-05,0.000111012616030521,-0.00139792974331866,-2.98567451681687,-0.0997354548475429,-0.000422555369315425
3.48750159113828e-07,-2.4362988656566e-06,-3.71166630089124e-05,8.28952693990406e-05,0.000117492498352372,-0.00138093036788335,-2.98570643715713,-0.0997387137398263,-0.000397975076255285
3.55069087677089e-07,-2.30876932193774e-06,-3.77965325281554e-05,0.000101864173856263,6.86382953294933e-05,-0.00134923542732436,-2.98576512047902,-0.099715131438101,-0.000394792609925406
4.51897067051127e-07,-2.24315159728138e-06,-3.84462790413362e-05,6.81666370626035e-05,4.56943527492906e-05,-0.00132535856972037,-2.9858016393689,-0.0997023783900551,-0.0004104662551225
4.82497040492158e-07,-2.19067071352653e-06,-3.90408131482228e-05,6.73280825109261e-05,2.47754467619774e-05,-0.00132828411461455,-2.98579527388744,-0.099699771455594,-0.00044796947076263
5.13248326781503e-07,-2.20735516851937e-06,-3.96399272405733e-05,6.60882455457953e-05,4.21286994045942e-05,-0.00132755214727878,-2.98577901840585,-0.0997200596199413,-0.000469089164512686
5.08708552693491e-07,-2.21256361624595e-06,-4.02787597229458e-05,8.68767701704766e-05,5.68513415708452e-05,-0.00129973570574705,-2.98579710169484,-0.099722391035279,-0.000464468772444408
5.12524472080213e-07,-2.14687760509059e-06,-4.08117964617934e-05,0.00010790544652218,3.04892015992218e-05,-0.00133102983051101,-2.98579649624889,-0.0996621859181748,-0.000461987555156848
4.96034918268731e-07,-2.18475581654202e-06,-4.13829602130359e-05,0.000147412856789421,6.27322799325565e-05,-0.00134592295190186,-2.98576802459067,-0.0996263509567526,-0.000449215668028436
5.4878273447185e-07,-2.15922715663393e-06,-4.19918876392367e-05,0.000153540151931515,6.33852746308076e-05,-0.00134008491426666,-2.98575724275774,-0.0996321077493355,-0.000439718853935318
6.46333700980288e-07,-2.02556247449552e-06,-4.26132720709886e-05,0.000132841607224009,-4.37085203255573e-06,-0.00132399055449598,-2.98573475596238,-0.0996327751229095,-0.000458018462759894
