1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.93321099513912,-0.0961016178109026,0
-7.1411977220516e-07,3.8087413123157e-06,-6.04088344144199e-07,-0.000343311517998739,0.00183104405239735,-0.000290431519512417,-2.93318337037786,-0.096057484097618,-3.18805140249932e-05
-2.76404370851698e-06,1.45650423135537e-05,-2.26022601885834e-06,-0.000680602885111118,0.00354165523090135,-0.000536814370665671,-2.93318315153997,-0.0960083502659505,-5.31026619745587e-05
-5.90367866935526e-06,3.06195275570439e-05,-4.60187691495056e-06,-0.000992904986849533,0.005008647083273,-0.000707572447373048,-2.93317521179454,-0.0959921771979933,-6.27984879780101e-05
-9.69686799186938e-06,4.97247910878831e-05,-7.238862907171e-06,-0.00121670637351011,0.00611791335042736,-0.000820896977429327,-2.93316708671025,-0.096001605898746,-7.94754700915622e-05
-1.36672872547424e-05,6.98447251097662e-05,-9.92975879068747e-06,-0.00135830540862942,0.00696745622765893,-0.00092239654347261,-2.93321165180939,-0.0959778183776655,-8.49907342770483e-05
-1.7506084721587e-05,8.96070363952785e-05,-1.25269085290442e-05,-0.00146157050554165,0.00758978399142987,-0.00096831550156551,-2.93327547659964,-0.0959654101868719,-8.32066651813815e-05
-2.10743072808196e-05,0.000108184395657275,-1.48907607958903e-05,-0.00153349643755455,0.00807727468382647,-0.000985789754921645,-2.93334944457726,-0.095964054937703,-6.28151729114163e-05
-2.43052684896876e-05,0.000125222122482402,-1.69803223562937e-05,-0.00155881244956338,0.00839618280215974,-0.000971949759413779,-2.93343220587233,-0.095993036907552,-2.51494080356713e-05
-2.71522156365649e-05,0.000140554817637141,-1.87771124790508e-05,-0.00157132541078186,0.00847360805870567,-0.000961490932712663,-2.93349686829665,-0.0960069033720437,-1.58812886327139e-05
-2.96371475358806e-05,0.00015399670923868,-2.03322576289073e-05,-0.00160065069327046,0.00853069586860252,-0.000945710635686253,-2.9335515822069,-0.0960083881117955,-3.55314686095433e-05
-3.18580225910767e-05,0.000165723870203563,-2.16961198242789e-05,-0.00159913746623092,0.00870046822953508,-0.000896524172032855,-2.93362512393354,-0.0960084859740588,-2.58490069404855e-05
-3.38287525102253e-05,0.000176238462969585,-2.28222140074598e-05,-0.00156847273792,0.00879889691622457,-0.000882268116478938,-2.93371569474967,-0.095995473829135,1.08006613379564e-06
-3.5517718178345e-05,0.000185644299445729,-2.37830416716422e-05,-0.00156742329800379,0.00886770962524627,-0.000897281288837632,-2.93381074378236,-0.0960041921649917,3.51676760673845e-05
-3.69699680105301e-05,0.000194214541066611,-2.46793850567101e-05,-0.00161670927623006,0.00880628564280093,-0.000888091006933691,-2.93387414967195,-0.0960154574876114,4.26933336433678e-05
-3.83281020925356e-05,0.000201855097361539,-2.54030922264581e-05,-0.00164884614552882,0.00876790641715613,-0.000950141167001382,-2.93391972427644,-0.0960156142123392,1.50557678030786e-05
-3.95839203820786e-05,0.000208589063467579,-2.61533848459244e-05,-0.00167793941407526,0.00887657350067266,-0.000969159879123329,-2.93400031818285,-0.0959967851562816,1.46779106439545e-05
-4.0781437704064e-05,0.000214821485905676,-2.69325550685362e-05,-0.00168315470485415,0.00898420483744507,-0.000926698130148078,-2.93406951668027,-0.0959656395411645,4.54949643571552e-05
-4.18964198852085e-05,0.000220727764389087,-2.75779383275461e-05,-0.00168501622872126,0.00902795765060161,-0.000926363333935794,-2.93414038341128,-0.0959439312462609,9.164104461225e-05
-4.29418760205998e-05,0.000226453080281566,-2.8146311738444e-05,-0.00168422147385655,0.00893386906367137,-0.000952680970364622,-2.93420962650453,-0.0959305973008333,9.0067872752691e-05
-4.38868897401001e-05,0.000231762190735422,-2.8737797489604e-05,-0.0017109760629525,0.00886657284254526,-0.000949301224811235,-2.93425777213491,-0.0959115554234982,5.22539128081362e-05
-4.47970797220641e-05,0.000236639455507552,-2.93563377148383e-05,-0.00173694792617229,0.00889017149473501,-0.000905962289312037,-2.93430437883079,-0.0959184174500085,2.64042156252094e-05
-4.57293050044337e-05,0.000241307605750248,-2.98506840217814e-05,-0.00172855608038048,0.00891742663181226,-0.000916793203652866,-2.93436507064667,-0.0959481645885892,2.4698239989944e-05
-4.66220924205154e-05,0.000245918238174123,-3.03155349800466e-05,-0.0017206407149626,0.00887334302237186,-0.000939259323345633,-2.9344137764469,-0.0959391464835109,2.78881817504068e-05
-4.7519434529849e-05,0.000250325133274974,-3.07564449336271e-05,-0.00168846449137864,0.00885389173725807,-0.000975384176500638,-2.93443249950895,-0.0959065053946634,2.69648759529001e-05
-4.83307327531862e-05,0.000254649734959307,-3.1235767000455e-05,-0.00168787969631925,0.00880454087415733,-0.000989292335972158,-2.9344720383625,-0.0959147156038733,-5.10406772836429e-06
-4.91263332655695e-05,0.000258755206738107,-3.16971808567968e-05,-0.0016852953308193,0.00882022073069499,-0.00101247114438378,-2.93450795548249,-0.0959263585383721,-4.65089185079006e-05
-4.98646096485166e-05,0.000262653429527445,-3.2192978557192e-05,-0.00170935013707182,0.00892380655663057,-0.0010144781575464,-2.93457699010591,-0.0959249867660627,-4.75669540200297e-05
-5.05671109864112e-05,0.000266646185350261,-3.27004598099061e-05,-0.00175545422155464,0.00895426612046896,-0.00100460940193471,-2.93465897847316,-0.0959027333351846,-2.98272516423138e-05
-5.13321139614518e-05,0.000270745776719394,-3.31700941717172e-05,-0.0017677890424193,0.0088900711201684,-0.00101246752635633,-2.93472053024069,-0.0958821013818595,-4.13347648794384e-05
-5.21378369403315e-05,0.000274542778619909,-3.36141291471956e-05,-0.00175191133220121,0.00897381774311768,-0.00103618428688076,-2.93479622211401,-0.0958585003486759,-2.91406730114976e-05
-5.29228743862473e-05,0.000278407055302929,-3.40599551682411e-05,-0.00174031549685198,0.00901486714161846,-0.00106314298868234,-2.93487511578018,-0.0958237355789102,1.97840229962064e-05
-5.37313196553793e-05,0.000282481333198336,-3.45209602123943e-05,-0.00170689317059756,0.00891422808530476,-0.00108590714304926,-2.93490689151787,-0.0958066498474152,3.58882130343834e-05
-5.45560698325824e-05,0.000286497962602895,-3.49149073264827e-05,-0.00165094549373634,0.00880735966192388,-0.0011567673690026,-2.93493711666639,-0.0957731535497941,9.23974279405838e-06
-5.53272675835667e-05,0.000290194612961675,-3.54434269638233e-05,-0.00161148371799122,0.00886268644155046,-0.00115975918590577,-2.93501391917871,-0.0957432330069453,1.09316424663691e-05
-5.60631834885895e-05,0.000293919939744303,-3.60103001763861e-05,-0.00158188509685464,0.00890470620462865,-0.00113753603576875,-2.93511975604342,-0.0957366694450034,3.96690727454891e-05
-5.67838472083617e-05,0.000297750590199866,-3.64646657389019e-05,-0.0015524875931498,0.00888289297718553,-0.00118029976540521,-2.93519626563668,-0.0957136421426161,7.1443135463228e-05
-5.74427374446369e-05,0.000301591465491675,-3.69395749895886e-05,-0.00155320117332132,0.00884196057390619,-0.00122120204469992,-2.9352326237742,-0.095674495342655,8.31727743038563e-05
-5.80897819762159e-05,0.00030535070709781,-3.75279011447591e-05,-0.00156066342289973,0.00883634632810867,-0.00120006213182416,-2.93528713144408,-0.0956427770546754,0.000102149703591846
-5.87374217558544e-05,0.000309165422174997,-3.81252211213871e-05,-0.00156896645394368,0.00878959262487012,-0.00116641023667992,-2.93534632301889,-0.0956254202990857,0.000109616040360465
