1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.98309514180483,-0.0997200743645859,0
-7.14369003514484e-08,1.6230905044355e-07,-4.35035592746038e-07,-3.43431368789761e-05,7.8029728454847e-05,-0.000209151937083903,-2.98308022701599,-0.0997256414157301,3.23858042987516e-05
-1.57372752557261e-07,3.75293169370879e-07,-1.67273924399886e-06,-8.61153408269833e-06,2.84185882403934e-05,-0.000409071702783317,-2.98306919265487,-0.0997104823820176,4.51902272827194e-05
-1.49344224620203e-07,4.251264356105e-07,-3.51935588218104e-06,1.40980655203657e-05,-3.91031068770824e-06,-0.000573978689209893,-2.98307996959427,-0.0996975079728532,4.07443575355649e-05
-7.67948436015492e-08,4.05968306800634e-07,-5.67135108629735e-06,2.98580014470518e-05,-7.63225498248579e-06,-0.000674933489044548,-2.9831031763294,-0.0996887621307863,4.42742093045887e-05
-4.7687250781221e-10,3.51936787345825e-07,-7.84920586478787e-06,1.46716463194446e-05,-3.42595442647256e-05,-0.000729026008726704,-2.98312918422779,-0.0996773169916458,4.82469581293246e-05
8.47740033175252e-09,2.83349149409978e-07,-9.87351659591539e-06,-2.655496905317e-05,-8.92785011997858e-08,-0.000731282237662979,-2.98315681861729,-0.0996802352977387,6.71707700847246e-05
-5.67658258721873e-08,2.8513545785801e-07,-1.16807812432474e-05,-2.88424707300895e-05,4.67075438187014e-06,-0.000802363139770657,-2.98316117270527,-0.0996503289530855,9.09345949294761e-05
-1.17626984619791e-07,3.00922192560329e-07,-1.33870437954741e-05,-3.01905473089225e-05,6.12631280093485e-05,-0.000872352580574061,-2.98314450774113,-0.0996082804096715,0.000139192747795507
-1.73217202551174e-07,4.05585251901374e-07,-1.49807880037414e-05,-2.78150741747777e-05,0.000103710849000748,-0.000949190107464676,-2.9831420955613,-0.0996090114726394,0.000175344272313641
-2.07843977364476e-07,6.21386286017291e-07,-1.64774688872036e-05,-5.11173829257581e-05,-2.03933468518796e-05,-0.00101450119611814,-2.98313393107441,-0.0996020130662744,0.000155652321791497
-2.8083484959641e-07,6.09744735876055e-07,-1.78784096880396e-05,-4.77004439653514e-05,-4.75393417912434e-05,-0.00105257038531299,-2.98313363416378,-0.0995903603990556,0.000128167883756129
-3.62845869213188e-07,5.16774830211538e-07,-1.9128860622044e-05,-1.71091806077041e-05,-2.69452856714141e-06,-0.00111719554925504,-2.98314905193585,-0.0995608909136269,0.000112083076038213
-4.01208387250944e-07,5.11654732854386e-07,-2.03224738128069e-05,4.4861004221337e-06,-2.91151249070424e-07,-0.00114976702110693,-2.98316696799777,-0.0995137592676782,9.30169961116383e-05
-3.86178171356639e-07,4.88969143454422e-07,-2.14470504259793e-05,-5.82092491426669e-06,2.12382003026753e-05,-0.00115037872056716,-2.9831649860426,-0.0994869860270417,7.63839980803116e-05
-3.83186961840122e-07,4.08430129865196e-07,-2.24487112983976e-05,-1.28663668671038e-05,0.000108163325194455,-0.00116271361761103,-2.98318345788949,-0.0994759720795685,8.31872145211693e-05
