1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.9841753743484,-0.0982150540598863,0
-8.55660236063495e-08,-2.34931500631799e-07,-5.35453109497011e-07,-4.11356802542705e-05,-0.000112942809357434,-0.0002574296443782,-2.98412007376469,-0.0981690220604095,1.42879325239161e-05
-2.71697168591974e-07,-8.82903423468637e-07,-2.01720206322779e-06,-5.18500850915337e-05,-0.000210718815720512,-0.000482703583649755,-2.98408656261417,-0.0981167800882194,-1.86976043105436e-05
-3.8448934712085e-07,-1.46649198146263e-06,-4.21148992249133e-06,-5.07610617596027e-06,-9.05295391599995e-05,-0.000685823516472352,-2.98409342974163,-0.0980828354672434,-2.85330071003925e-05
-3.72542525927807e-07,-1.55366423527966e-06,-6.91407770411981e-06,1.48767830730382e-05,6.32033941651862e-05,-0.000894684200235185,-2.98413955534396,-0.0980895751174574,-1.50748230100653e-06
-3.26115673097853e-07,-1.24061516573137e-06,-9.8503844453889e-06,1.47347315645576e-05,0.000164941921365679,-0.00100985649455328,-2.98415604807958,-0.0980841312214188,4.99512870492252e-05
-3.47200912544422e-07,-7.7370563564443e-07,-1.26914299357806e-05,-6.58439425357261e-05,0.000178466305998648,-0.00106069319807994,-2.98417226934423,-0.0980588465124916,9.88468951386991e-05
-5.2397323895565e-07,-3.94107562417258e-07,-1.52906671629712e-05,-0.000107175355384977,5.38806162775664e-05,-0.00111229986216558,-2.98422484559336,-0.0980390088651858,0.00010164392407059
-7.47809075047754e-07,-2.86607576013281e-07,-1.76503424125463e-05,-9.01737349258498e-05,-2.48380252233024e-06,-0.00116050481836282,-2.98427025002135,-0.0980224895615435,9.24262768797656e-05
-9.18848897537666e-07,-2.90400230691329e-07,-1.97869595396257e-05,-5.40315078799017e-05,-6.82055602101964e-06,-0.00115939684244376,-2.98428340270971,-0.0980195407106031,8.08323092110326e-05
-1.01677216062581e-06,-3.02302716774518e-07,-2.16495040217056e-05,-2.46762699737058e-05,-4.23110574828781e-06,-0.0011522687011253,-2.9843075962699,-0.0979928674721419,6.43868158136989e-05
-1.04710542640368e-06,-3.56073847350961e-07,-2.32914502615945e-05,-3.10213576551514e-05,7.3900991465451e-05,-0.0011104386993413,-2.98431854650098,-0.0979275531133042,9.64568075838331e-05
-1.10216529624156e-06,-2.28669383261516e-07,-2.46599519430974e-05,-8.92214063859706e-06,2.60623263172592e-05,-0.00111417064060148,-2.98432496116182,-0.0978868977960872,0.00011044569882372
-1.15281879360682e-06,-1.35356913848208e-07,-2.58534974285517e-05,3.55152944938089e-05,-4.45849592270831e-05,-0.0011431582729449,-2.98433403046883,-0.097856602070763,9.14814737458248e-05
-1.07731056003786e-06,-2.38753750236913e-07,-2.69591955733661e-05,-4.30228031371466e-06,1.36697062017434e-05,-0.00115592119713363,-2.98437302393858,-0.0978223886125138,0.000110454156713004
-1.01487746269717e-06,-1.55751907427065e-07,-2.79741056003066e-05,-6.24593408281654e-05,-4.89407681560527e-05,-0.00116077680624424,-2.98442495594906,-0.0978078238826867,0.000112344786141493
-1.07215734280691e-06,-1.92701522350772e-07,-2.88285677852479e-05,-5.55826668426873e-05,-5.00712251461316e-05,-0.00122631862497814,-2.98446663932197,-0.0977964136074042,0.000130711435606394
-1.14845762561911e-06,-1.68432736409411e-07,-2.96919559026681e-05,-2.71886013603621e-05,-9.70188009488072e-05,-0.00125995381563813,-2.98447553662628,-0.0978035533168093,0.000143069965831233
-1.15910679155704e-06,-1.72567624194727e-07,-3.05822882015114e-05,-3.27281851409284e-05,-0.00014213234862995,-0.00123943355518438,-2.98447319688899,-0.0977922839932321,0.000132522894910372
-1.17451788061683e-06,-2.65157804017201e-07,-3.1376950079483e-05,-3.62589153706404e-05,-0.000138872396493084,-0.00123963678965569,-2.98447800101344,-0.0977553936424978,0.000106024605249051
-1.18427271310421e-06,-4.23855775534265e-07,-3.21700435099934e-05,-4.43111863368246e-05,-8.40480245235892e-05,-0.00120907137452579,-2.98448002575484,-0.0977188739786982,0.000110778276435159
-1.15946636343858e-06,-4.52677676108646e-07,-3.29192538612812e-05,-7.84381607200959e-05,-9.63107874850511e-05,-0.00117190912255646,-2.98448053835183,-0.0976775099203447,0.000133360562581333
-1.16370529632728e-06,-4.28657957853084e-07,-3.35665353117618e-05,-0.000103805687407215,-0.00014733349160459,-0.00117139493305162,-2.98448212696572,-0.0976496033229613,0.000136831415579221
-1.18676471842081e-06,-5.70333782842483e-07,-3.41757629632972e-05,-0.000123831680667493,-0.000102654867848104,-0.0011807943486476,-2.98448496851869,-0.0976266817733499,0.000150988089094718
-1.22681326065716e-06,-7.00742153798407e-07,-3.47430136849724e-05,-0.000137796901954676,-4.97131337194778e-05,-0.00120881237028128,-2.98452369131136,-0.0976240370871444,0.000168102473277852
-1.29174087412633e-06,-6.29456614003471e-07,-3.53297954016967e-05,-0.00013859198789433,-0.000112307013877848,-0.00122244064076619,-2.98457298055359,-0.0976134628480361,0.000143787060306589
-1.38975910515681e-06,-7.2958513687897e-07,-3.59389281312939e-05,-0.000117025474469113,-8.13100612608352e-05,-0.00121685322461683,-2.98460668101164,-0.0975782065557748,0.000108858031048274
-1.42774994098213e-06,-8.98977882648822e-07,-3.65801230181201e-05,-0.000127314606885325,4.39785917958686e-06,-0.00118119582695527,-2.98462186726549,-0.0975681545244989,8.7084649226834e-05
-1.43154032267138e-06,-8.53975423523904e-07,-3.71943450182658e-05,-0.000162113158757875,-2.33998701702463e-05,-0.00114644581233505,-2.98460908961786,-0.0975552135627851,4.84643915332277e-05
-1.57196062705026e-06,-1.00472086555637e-06,-3.77747504459341e-05,-0.000118331411712776,6.69185421129183e-05,-0.00111864509309758,-2.98460110666826,-0.0975262661940674,6.06681139639953e-05
-1.68852573125054e-06,-9.39247213834636e-07,-3.82267148980569e-05,-7.70731246961846e-05,4.38724160600291e-05,-0.0011624957745908,-2.98460634007963,-0.0975171737739756,8.98186028846615e-05
-1.742369099185e-06,-7.51405089215599e-07,-3.86433834596162e-05,-6.42040552674044e-05,-6.40724130955302e-05,-0.00123933736264553,-2.98462915834834,-0.0975032166071447,9.41797905417115e-05
-1.82236561310642e-06,-7.760026765586e-07,-3.9139247869096e-05,-3.09232799312805e-05,-6.61414951823022e-05,-0.00128496193409599,-2.98467000474395,-0.0974873228852875,0.000104639436417027
-1.83511706199248e-06,-8.78724973920851e-07,-3.97147347847277e-05,-3.13060951477116e-05,-1.88497273161191e-05,-0.00129023951069948,-2.98467095234051,-0.0974621185121396,0.000124762484371515
-1.80568470496955e-06,-7.94458630403035e-07,-4.03002149211952e-05,-5.86111361990751e-05,-7.76640304649459e-05,-0.00128875992941482,-2.98468692797779,-0.0974185961769752,0.000122181486527118
-1.70640107925463e-06,-6.86873585183466e-07,-4.09810184584259e-05,-0.000137706727924118,-0.000167223611224255,-0.0012238384174863,-2.98472428990962,-0.0973633009068705,7.03984577935136e-05
-1.69965441154586e-06,-7.72406581597829e-07,-4.15952150821826e-05,-0.000179298333982607,-0.000158172260140964,-0.0011819049391771,-2.98475390843773,-0.0973131437905641,2.91765805479796e-05
-1.76164529304956e-06,-9.85836571882354e-07,-4.21638769496622e-05,-0.000188334713858567,-6.53472930606672e-05,-0.00115628969763883,-2.98475331670847,-0.0973000214329372,3.33479265997913e-05
