1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.98282684888923,-0.0986450033070942,0
-1.2290326307614e-07,-2.80424665148829e-07,-3.87272902991928e-07,-5.90854821788354e-05,-0.000134813561010926,-0.000186189100615088,-2.98285534155783,-0.0986600514441862,-5.74551623415162e-06
-4.0586706655733e-07,-1.06670779685582e-06,-1.51657520391957e-06,-8.22697850296729e-05,-0.000257930982187472,-0.000377881768880291,-2.98283223285767,-0.0986355913755741,-5.71152021964336e-05
-5.93942749433419e-07,-1.92835839436579e-06,-3.36632611142779e-06,-1.31402971219527e-05,-0.000193055048378853,-0.000610540928433893,-2.98282982250179,-0.0986005261198602,-0.000103882085957994
-5.09678946384669e-07,-2.58059219147457e-06,-5.82625567142917e-06,7.44168834596808e-05,-0.000179150610436454,-0.00083277640376735,-2.98282762804803,-0.0985437007539145,-0.000144537701619778
-2.57993951395897e-07,-3.1051476825522e-06,-8.58029553944944e-06,9.0892605271613e-05,-0.000146923705210487,-0.000958388757030164,-2.98284124556721,-0.0985195240026459,-0.000175848720637652
-3.99909751983993e-08,-3.45439429227583e-06,-1.12688324566522e-05,4.71707060337212e-05,-7.21529660662757e-05,-0.000996670061749943,-2.98287228395372,-0.0985008142803492,-0.000179306925528971
5.8680893969701e-08,-3.64305792606837e-06,-1.37062969324784e-05,1.02942306529596e-05,-0.000105445896242714,-0.00103378970380687,-2.98288704929941,-0.0984626886027327,-0.000196984825952697
7.70994778979612e-08,-3.8574778276125e-06,-1.58979760417361e-05,-2.06271713094412e-05,-3.35384520417737e-05,-0.00106620172505887,-2.9829222411068,-0.0984272867798948,-0.000186381550672465
4.33700869951459e-08,-3.92674955323651e-06,-1.78532982456531e-05,-4.36853377220759e-05,1.27417108495789e-05,-0.00111342262794748,-2.98294377540647,-0.0984073684643741,-0.000169681777185513
-8.43231166995594e-09,-3.90054671391112e-06,-1.96211133587109e-05,-8.65618410857082e-05,-1.75087311293974e-06,-0.00115929157829607,-2.98295493576013,-0.0983955215551486,-0.000171345187251061
-1.21370746275001e-07,-3.88759159899754e-06,-2.12265730430737e-05,-9.81670478164735e-05,-2.68425035347353e-05,-0.00119512709926958,-2.98294158434342,-0.0983707107464572,-0.000182623888404104
-2.5011993875396e-07,-3.91489686339524e-06,-2.27038271932682e-05,-8.63559306958549e-05,-3.37064621109608e-05,-0.00119341593293783,-2.98293083548737,-0.0983562595323057,-0.000198343368008918
-3.75832474020707e-07,-3.97082088044973e-06,-2.39966688766195e-05,-5.08765048190602e-05,-1.24366891322931e-05,-0.00120855204082812,-2.98295023893654,-0.0983348964471444,-0.000204239801990825
-4.79283057473374e-07,-3.92594829984702e-06,-2.51585029481451e-05,1.63107559834421e-06,-6.70150108464087e-05,-0.00122901268782001,-2.98297303364042,-0.0982727566802141,-0.000229552063302912
-5.19986831176562e-07,-4.01392105938755e-06,-2.62654524983021e-05,3.86570707428472e-05,-4.04959227103657e-05,-0.00120923652548371,-2.98297069648252,-0.0981988394617335,-0.000241901824294837
-4.65725623903622e-07,-4.12536545923373e-06,-2.72609792262045e-05,1.89440464748801e-05,2.50247764600193e-05,-0.00118941756182373,-2.98297039578178,-0.0981644111956373,-0.00024029682453496
-4.02994002649794e-07,-4.25839163789074e-06,-2.81405822693903e-05,-1.93737122508321e-05,0.000142767757024537,-0.00118858529159753,-2.98295638754454,-0.0981728214264359,-0.000208265919088581
-3.70056617589143e-07,-4.03266994199973e-06,-2.89103318402463e-05,-5.36527809067761e-05,4.47678876795401e-05,-0.00122258230712024,-2.9829193934574,-0.0981498223278401,-0.000194408685992938
-3.96330534092935e-07,-3.97082991475695e-06,-2.96751592712033e-05,-5.87096516258966e-05,2.00663340382991e-05,-0.0012367892497879,-2.98292441946638,-0.0981148296135224,-0.000198286532461264
-3.99538712513458e-07,-3.91669431487498e-06,-3.02988940806773e-05,-8.06346714204047e-05,-9.88625644985959e-06,-0.00132642584120556,-2.98290898039955,-0.0980796600656225,-0.000233605548045787
-3.77785023497724e-07,-3.92322427207631e-06,-3.0994011857837e-05,-0.000126565163507844,-9.15756133053453e-06,-0.0013747026378238,-2.98290762047212,-0.0980683689705146,-0.000278119588416382
-4.13326311502182e-07,-4.01941623730983e-06,-3.1819727667544e-05,-0.000147979313792505,5.29629628468225e-05,-0.00132823394041472,-2.98289762249213,-0.0980767890804734,-0.000294377853988688
-4.63567377772161e-07,-4.00877554840621e-06,-3.25742627156689e-05,-0.000164874248450117,6.39355202738218e-05,-0.00129547626104369,-2.98288482226584,-0.0980661317372437,-0.000307697683106241
-5.59738150038078e-07,-3.9917067029835e-06,-3.32874418839792e-05,-0.000155029994927533,7.35415224208962e-05,-0.00126501950260855,-2.9828828511918,-0.0980368127460143,-0.000329450402341019
-6.80860390078954e-07,-4.03808363543807e-06,-3.39749530972832e-05,-0.000124298245789942,0.000127273288190542,-0.00123023980854812,-2.98289976307935,-0.098009386789084,-0.00033995894111147
