1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,-2.98455127504325,-0.0964778919096134,0
2.64949319603409e-08,-2.63175425871068e-07,-6.89568287809501e-07,1.27373799430454e-05,-0.000126521003941822,-0.000331523553408962,-2.98455285270667,-0.0964803577383997,-9.74213885852208e-06
3.74301576058947e-08,-9.14294632165071e-07,-2.54816866402562e-06,-7.25859519322004e-06,-0.000198732723423629,-0.00059686007061069,-2.98454342197006,-0.0964786515727853,-4.17239621675829e-05
-3.34119487060309e-08,-1.58203173775985e-06,-5.0766512894837e-06,-3.14464714754392e-05,-0.000150893966875498,-0.00074491480983881,-2.98455001089084,-0.0964829045260078,-5.73901619076259e-05
-1.26783718353109e-07,-2.08370290761143e-06,-7.9211158457024e-06,-2.0518004069947e-05,-0.000134559151380166,-0.000910610983013163,-2.98456242083178,-0.096473421441986,-7.0936630586028e-05
-1.84342618924156e-07,-2.43589047980335e-06,-1.0879630243482e-05,-1.46018869965553e-05,-7.34113646903572e-05,-0.00100136153162406,-2.98457313007525,-0.096444092735671,-7.00777102910829e-05
-2.23074209477867e-07,-2.65376862821578e-06,-1.36960035202762e-05,-1.2409395744801e-05,-9.25453218112184e-05,-0.00105076902187875,-2.98459762645055,-0.0964076603462037,-7.65779991761522e-05
-2.64067696117587e-07,-2.90117184213804e-06,-1.62550323087663e-05,-3.84512644606868e-05,-0.000148132437027081,-0.00106490258593432,-2.98461375028946,-0.0963693914010177,-0.000108476011271889
-3.47352526463922e-07,-3.20249520689218e-06,-1.85062122574258e-05,-6.06795901138966e-05,-4.80933563940371e-05,-0.0010427888303925,-2.98459592785796,-0.0963770908853855,-0.000139021595844105
-4.5964015145128e-07,-3.28938188833027e-06,-2.04276558004064e-05,-5.26591167966611e-05,-5.39854526013511e-05,-0.00103202436354545,-2.9845761078155,-0.0963942518107492,-0.000193808874607486
-5.64690820115819e-07,-3.3795980518735e-06,-2.20998976338215e-05,-6.51166396755703e-07,-4.32076259652473e-05,-0.000989519831691799,-2.98462175296864,-0.0963856419198864,-0.000232820899636067
-5.92427308216577e-07,-3.44207070537258e-06,-2.34950481777298e-05,4.31150575675765e-05,-3.90512872371891e-05,-0.000978542856669154,-2.9846662570252,-0.0963502768288657,-0.000247906676685752
-5.25317194436741e-07,-3.49606757197324e-06,-2.4748023472496e-05,2.44298607431265e-05,-3.08001920120488e-05,-0.000920368515386164,-2.98468182774166,-0.0963018930036679,-0.000258361747025837
-4.62390674286011e-07,-3.53219800010077e-06,-2.57980807962289e-05,-1.52269541096673e-05,-2.75706025994238e-05,-0.000873479490809982,-2.98468173020105,-0.0962900864076489,-0.000285830351001469
-4.73143226337753e-07,-3.64967014658394e-06,-2.66584258046216e-05,-1.89296541197134e-05,5.98894136105159e-05,-0.000868065761953401,-2.98464624318539,-0.0963160402606513,-0.000293680875705643
-4.91684668921854e-07,-3.70344351383095e-06,-2.73787623110189e-05,-1.69850613098442e-05,0.000152594181479715,-0.000909150600144409,-2.98463745306211,-0.0963285339245541,-0.000267913941262226
-5.11300620309644e-07,-3.55235036461748e-06,-2.80196870803453e-05,-1.17956309984064e-05,0.00012662867531808,-0.000984147801275839,-2.98466291123977,-0.0963283743170398,-0.000248498143706411
