  -5.4224732e-06  -2.3602106e-06
  -5.6395658e-06  -2.4071484e-06
  -5.7845398e-06  -2.4799149e-06
  -5.9721363e-06  -2.4255986e-06
  -6.1447931e-06  -2.3169436e-06
  -6.2079641e-06  -2.2859713e-06
  -6.2938686e-06  -2.3652219e-06
  -6.4447472e-06  -2.5748792e-06
  -6.5936199e-06  -2.6771215e-06
  -6.7693767e-06  -2.8201476e-06
  -6.8983493e-06  -3.0165685e-06
  -7.0014334e-06  -2.8901330e-06
  -7.1556591e-06  -2.8640125e-06
  -7.3423492e-06  -2.9935777e-06
  -7.5089182e-06  -3.0210555e-06
  -7.5864124e-06  -3.0721636e-06
  -7.7312602e-06  -3.1433670e-06
  -7.9053389e-06  -3.0605237e-06
  -8.0982333e-06  -3.0034049e-06
  -8.2660668e-06  -2.9846375e-06
  -8.3691846e-06  -2.8973720e-06
  -8.4266439e-06  -2.7481694e-06
  -8.4957541e-06  -2.6423112e-06
  -8.6205143e-06  -2.6506365e-06
  -8.7772481e-06  -2.6255523e-06
  -8.8283593e-06  -2.7354884e-06
  -8.8612686e-06  -2.6460885e-06
  -9.0064601e-06  -2.7308893e-06
  -9.1845681e-06  -2.8655769e-06
  -9.2990260e-06  -2.6684118e-06
  -9.4852456e-06  -2.5553184e-06
  -9.6033298e-06  -2.6787725e-06
  -9.6672854e-06  -2.8608937e-06
  -9.7354695e-06  -3.0711097e-06
  -9.8450347e-06  -2.9382237e-06
  -9.9439605e-06  -2.8645275e-06
  -9.9967732e-06  -3.0898794e-06
  -1.0061003e-05  -3.2222069e-06
  -1.0179705e-05  -3.3321252e-06
  -1.0203298e-05  -3.4167960e-06
  -1.0163707e-05  -3.4502775e-06
  -1.0181936e-05  -3.5240748e-06
  -1.0295928e-05  -3.5563489e-06
  -1.0549414e-05  -3.6132028e-06
  -1.0762635e-05  -3.7856791e-06
  -1.0877001e-05  -3.8033196e-06
  -1.0923939e-05  -3.8577926e-06
  -1.1053561e-05  -4.1502293e-06
  -1.1325571e-05  -4.3140591e-06
  -1.1489139e-05  -4.4048213e-06
  -1.1617829e-05  -4.3780083e-06
  -1.1765296e-05  -4.3925817e-06
  -1.1930042e-05  -4.3665798e-06
  -1.2113834e-05  -4.2506524e-06
  -1.2344660e-05  -4.2378367e-06
  -1.2565765e-05  -4.2412312e-06
  -1.2736287e-05  -4.2972002e-06
  -1.2997195e-05  -4.4289399e-06
  -1.3280809e-05  -4.3583224e-06
  -1.3487180e-05  -4.3371499e-06
  -1.3638416e-05  -4.3987281e-06
  -1.3792061e-05  -4.4695383e-06
  -1.3958515e-05  -4.5291991e-06
  -1.4178750e-05  -4.4675758e-06
  -1.4379854e-05  -4.5802426e-06
  -1.4521614e-05  -4.6312513e-06
  -1.4712780e-05  -4.5757619e-06
  -1.4898238e-05  -4.8082475e-06
  -1.5032852e-05  -4.9358038e-06
  -1.5140883e-05  -4.9177956e-06
  -1.5277919e-05  -5.0101592e-06
  -1.5442250e-05  -5.0470051e-06
  -1.5650928e-05  -5.2021055e-06
  -1.5895698e-05  -5.4378907e-06
  -1.6091348e-05  -5.5039463e-06
  -1.6252197e-05  -5.3917130e-06
  -1.6398894e-05  -5.2390524e-06
  -1.6649846e-05  -5.1470574e-06
  -1.6922206e-05  -5.0907441e-06
  -1.7134108e-05  -5.0524739e-06
  -1.7314262e-05  -4.9390696e-06
  -1.7591974e-05  -4.8652316e-06
  -1.7844100e-05  -4.9749090e-06
  -1.8032286e-05  -4.9757103e-06
  -1.8222622e-05  -5.0164720e-06
  -1.8370695e-05  -5.0929681e-06
  -1.8505500e-05  -5.1893234e-06
  -1.8721045e-05  -5.1835132e-06
  -1.8977908e-05  -5.2442980e-06
  -1.9185048e-05  -5.3118149e-06
  -1.9419419e-05  -5.4689202e-06
  -1.9741746e-05  -5.5330694e-06
  -2.0057099e-05  -5.6853334e-06
  -2.0289801e-05  -5.8589453e-06
  -2.0510721e-05  -5.8321296e-06
  -2.0756390e-05  -5.6897397e-06
  -2.0930762e-05  -5.6489695e-06
  -2.1029972e-05  -5.6923084e-06
  -2.1171075e-05  -5.5684598e-06
  -2.1329200e-05  -5.5576773e-06
  -2.1499249e-05  -5.6221797e-06
  -2.1769269e-05  -5.6238163e-06
  -2.2022597e-05  -5.8097415e-06
  -2.2258224e-05  -5.9230984e-06
  -2.2514392e-05  -6.0004183e-06
  -2.2738997e-05  -6.1476901e-06
  -2.2919297e-05  -6.0649272e-06
  -2.3105754e-05  -5.7372735e-06
  -2.3209728e-05  -5.6755186e-06
  -2.3350533e-05  -5.7840946e-06
  -2.3546178e-05  -5.8112859e-06
  -2.3707931e-05  -5.9341967e-06
  -2.3942211e-05  -5.7410535e-06
  -2.4177404e-05  -5.6901971e-06
  -2.4490679e-05  -5.8065166e-06
  -2.4734149e-05  -5.7769107e-06
  -2.4941383e-05  -5.5710429e-06
  -2.5118223e-05  -5.5180822e-06
  -2.5358142e-05  -5.7329817e-06
  -2.5599536e-05  -5.7736210e-06
  -2.5884564e-05  -5.7959421e-06
  -2.6192895e-05  -5.7275584e-06
  -2.6442300e-05  -5.6981398e-06
  -2.6684353e-05  -5.8318517e-06
  -2.6867778e-05  -6.0414744e-06
  -2.7066898e-05  -6.1049116e-06
  -2.7292546e-05  -5.8396172e-06
  -2.7522365e-05  -5.8826376e-06
  -2.7721413e-05  -6.0671074e-06
  -2.7975905e-05  -6.0234247e-06
  -2.8216628e-05  -6.1044203e-06
  -2.8437853e-05  -6.2222189e-06
  -2.8758668e-05  -6.3653611e-06
  -2.9065061e-05  -6.4013881e-06
  -2.9320163e-05  -6.3872444e-06
  -2.9620643e-05  -6.2125732e-06
  -2.9914787e-05  -5.9363252e-06
  -3.0197798e-05  -5.9604916e-06
  -3.0441007e-05  -6.1960205e-06
  -3.0655232e-05  -6.3388914e-06
  -3.0932744e-05  -6.1820256e-06
  -3.1250454e-05  -6.1899226e-06
  -3.1514341e-05  -6.1968361e-06
  -3.1831883e-05  -6.2164676e-06
  -3.2135267e-05  -6.2085735e-06
  -3.2386709e-05  -6.3187421e-06
  -3.2662810e-05  -6.3270471e-06
  -3.2908650e-05  -6.2319569e-06
  -3.3213222e-05  -5.9341911e-06
  -3.3598177e-05  -5.8740630e-06
  -3.3927272e-05  -5.9661488e-06
  -3.4239839e-05  -6.0193036e-06
  -3.4495069e-05  -6.0350205e-06
  -3.4758835e-05  -5.9769858e-06
  -3.5026504e-05  -6.1162780e-06
  -3.5347852e-05  -6.0926104e-06
  -3.5656878e-05  -6.1547271e-06
  -3.5954145e-05  -6.0912495e-06
  -3.6212368e-05  -6.0148757e-06
  -3.6527479e-05  -6.1295671e-06
  -3.6833860e-05  -6.0964193e-06
  -3.7172337e-05  -6.1262328e-06
  -3.7489967e-05  -6.1496164e-06
  -3.7778599e-05  -6.1423364e-06
  -3.8021149e-05  -6.3085790e-06
  -3.8240941e-05  -6.3246420e-06
  -3.8440315e-05  -6.1084482e-06
  -3.8633234e-05  -6.0939202e-06
  -3.8915337e-05  -6.2342629e-06
  -3.9301801e-05  -6.1401290e-06
  -3.9619789e-05  -6.1652468e-06
  -3.9945712e-05  -6.3084013e-06
  -4.0268847e-05  -6.4509818e-06
  -4.0636147e-05  -6.2583458e-06
  -4.0960049e-05  -6.1606418e-06
  -4.1214215e-05  -6.2518877e-06
  -4.1512335e-05  -6.2351841e-06
  -4.1844602e-05  -6.4028664e-06
  -4.2249786e-05  -6.5275854e-06
  -4.2734923e-05  -6.5589434e-06
  -4.3231670e-05  -6.6655989e-06
  -4.3722918e-05  -6.6648143e-06
  -4.4169078e-05  -6.6954270e-06
  -4.4538723e-05  -6.8181689e-06
  -4.4889173e-05  -6.7671834e-06
  -4.5137474e-05  -6.6446205e-06
  -4.5415943e-05  -6.5573920e-06
  -4.5757183e-05  -6.9101840e-06
  -4.6135169e-05  -7.2333236e-06
  -4.6462278e-05  -7.2123129e-06
  -4.6801574e-05  -7.1345016e-06
  -4.7178953e-05  -7.0423723e-06
  -4.7544551e-05  -7.1680604e-06
  -4.7850501e-05  -7.1552801e-06
  -4.8198242e-05  -7.1301054e-06
  -4.8570778e-05  -7.1939790e-06
  -4.8840331e-05  -7.3038733e-06
  -4.9046685e-05  -7.3886400e-06
  -4.9333375e-05  -7.3796427e-06
  -4.9681788e-05  -7.3452220e-06
  -5.0024868e-05  -7.4537918e-06
  -5.0291609e-05  -7.4637701e-06
  -5.0591806e-05  -7.3332284e-06
  -5.0957649e-05  -7.3113746e-06
  -5.1366124e-05  -7.3971681e-06
  -5.1759190e-05  -7.2957355e-06
  -5.2175309e-05  -7.2546280e-06
  -5.2526708e-05  -7.2483144e-06
  -5.2916500e-05  -7.2543373e-06
  -5.3295706e-05  -7.3859019e-06
  -5.3665619e-05  -7.2103562e-06
  -5.4009334e-05  -7.2880217e-06
  -5.4306904e-05  -7.6843613e-06
  -5.4535446e-05  -7.8781468e-06
  -5.4885834e-05  -7.8406507e-06
  -5.5280116e-05  -7.7834976e-06
  -5.5627979e-05  -7.8287958e-06
  -5.5979813e-05  -7.8838189e-06
  -5.6286252e-05  -7.8141868e-06
  -5.6568138e-05  -7.6872605e-06
  -5.6880807e-05  -7.8037885e-06
  -5.7266450e-05  -8.0586146e-06
  -5.7629123e-05  -8.1894614e-06
  -5.8051312e-05  -8.2992200e-06
  -5.8594414e-05  -8.2976008e-06
  -5.9128330e-05  -8.1655687e-06
  -5.9530986e-05  -8.2614889e-06
  -5.9841242e-05  -8.3516680e-06
  -6.0213379e-05  -8.3755265e-06
  -6.0584031e-05  -8.3090789e-06
  -6.0951876e-05  -8.3316967e-06
  -6.1291232e-05  -8.7671847e-06
  -6.1689747e-05  -8.8459134e-06
  -6.2081449e-05  -8.6881008e-06
  -6.2385094e-05  -8.8058848e-06
  -6.2718852e-05  -8.9609252e-06
  -6.3045918e-05  -9.0474470e-06
  -6.3528199e-05  -9.2637414e-06
  -6.4031517e-05  -9.3252647e-06
  -6.4541308e-05  -9.5435067e-06
  -6.4965628e-05  -9.6608190e-06
  -6.5376588e-05  -9.4328960e-06
  -6.5769313e-05  -9.4582682e-06
  -6.6110823e-05  -9.6075148e-06
  -6.6461747e-05  -9.7160897e-06
  -6.6862873e-05  -9.7535891e-06
  -6.7205809e-05  -9.7840264e-06
  -6.7556170e-05  -9.8641124e-06
  -6.7921615e-05  -9.7252789e-06
  -6.8294073e-05  -9.7322420e-06
  -6.8731628e-05  -9.9773531e-06
  -6.9151478e-05  -1.0285361e-05
  -6.9479557e-05  -1.0397871e-05
  -6.9875643e-05  -1.0324653e-05
  -7.0277201e-05  -1.0352545e-05
  -7.0664787e-05  -1.0506482e-05
  -7.1095003e-05  -1.0572228e-05
  -7.1512774e-05  -1.0500269e-05
  -7.1872383e-05  -1.0477062e-05
  -7.2232441e-05  -1.0552339e-05
  -7.2630995e-05  -1.0826286e-05
  -7.3071006e-05  -1.0930999e-05
  -7.3484986e-05  -1.1195647e-05
  -7.3829416e-05  -1.1336074e-05
  -7.4133126e-05  -1.1384092e-05
  -7.4457199e-05  -1.1618653e-05
  -7.4804303e-05  -1.1707710e-05
  -7.5194172e-05  -1.1703971e-05
  -7.5582287e-05  -1.1916477e-05
  -7.5845705e-05  -1.2037033e-05
  -7.6190220e-05  -1.2032688e-05
  -7.6561799e-05  -1.2118987e-05
  -7.6945990e-05  -1.2275935e-05
  -7.7310193e-05  -1.2219291e-05
  -7.7736630e-05  -1.2315904e-05
  -7.8173227e-05  -1.2378976e-05
  -7.8651977e-05  -1.2483762e-05
  -7.9204496e-05  -1.2552620e-05
  -7.9642304e-05  -1.2543988e-05
  -8.0034174e-05  -1.2678012e-05
  -8.0474231e-05  -1.2804941e-05
  -8.0969057e-05  -1.2661610e-05
  -8.1442561e-05  -1.2563694e-05
  -8.1905538e-05  -1.2491082e-05
  -8.2351463e-05  -1.2708939e-05
  -8.2739835e-05  -1.2814974e-05
  -8.3138275e-05  -1.2930648e-05
  -8.3575128e-05  -1.3042590e-05
  -8.3969125e-05  -1.3187307e-05
  -8.4338138e-05  -1.3302620e-05
  -8.4716101e-05  -1.3305190e-05
  -8.5114070e-05  -1.3348085e-05
  -8.5581101e-05  -1.3418671e-05
  -8.6013591e-05  -1.3306406e-05
  -8.6494627e-05  -1.3538652e-05
  -8.7051161e-05  -1.3947334e-05
  -8.7568703e-05  -1.4155838e-05
  -8.8016816e-05  -1.4136800e-05
  -8.8457465e-05  -1.4041517e-05
  -8.8890085e-05  -1.4056983e-05
  -8.9274182e-05  -1.4057542e-05
  -8.9630424e-05  -1.4077062e-05
  -9.0021496e-05  -1.3990997e-05
  -9.0478545e-05  -1.3787520e-05
  -9.0943047e-05  -1.3865365e-05
  -9.1369228e-05  -1.3923109e-05
  -9.1851189e-05  -1.4009723e-05
  -9.2329882e-05  -1.4003726e-05
  -9.2806472e-05  -1.4015090e-05
  -9.3277569e-05  -1.4099798e-05
  -9.3722645e-05  -1.4037724e-05
  -9.4188452e-05  -1.4111241e-05
  -9.4698941e-05  -1.4242663e-05
  -9.5164724e-05  -1.4241669e-05
  -9.5610934e-05  -1.4089945e-05
  -9.6073057e-05  -1.4218220e-05
  -9.6597359e-05  -1.4151864e-05
  -9.7158897e-05  -1.4241884e-05
  -9.7669763e-05  -1.4273886e-05
  -9.8186216e-05  -1.4290637e-05
  -9.8746052e-05  -1.4495055e-05
  -9.9283412e-05  -1.4662627e-05
  -9.9766387e-05  -1.4826080e-05
  -1.0033826e-04  -1.4762225e-05
  -1.0087979e-04  -1.4753675e-05
  -1.0135967e-04  -1.4838878e-05
  -1.0184101e-04  -1.5005257e-05
  -1.0228210e-04  -1.5165174e-05
  -1.0274106e-04  -1.5298908e-05
  -1.0322166e-04  -1.5206287e-05
  -1.0371420e-04  -1.5252681e-05
  -1.0421761e-04  -1.5575212e-05
  -1.0477475e-04  -1.5669105e-05
  -1.0525405e-04  -1.5712277e-05
  -1.0580853e-04  -1.5863819e-05
  -1.0639275e-04  -1.5949140e-05
  -1.0696049e-04  -1.5972071e-05
  -1.0748946e-04  -1.6118469e-05
  -1.0810300e-04  -1.6325717e-05
  -1.0872236e-04  -1.6393572e-05
  -1.0925894e-04  -1.6369442e-05
  -1.0982518e-04  -1.6185571e-05
  -1.1032681e-04  -1.6030674e-05
  -1.1077969e-04  -1.5789064e-05
  -1.1124172e-04  -1.5713085e-05
  -1.1171536e-04  -1.5837684e-05
  -1.1224172e-04  -1.5911038e-05
  -1.1275983e-04  -1.5840852e-05
  -1.1331529e-04  -1.5776618e-05
  -1.1382961e-04  -1.5771212e-05
  -1.1427768e-04  -1.5796908e-05
  -1.1481996e-04  -1.5997523e-05
  -1.1530131e-04  -1.5928436e-05
  -1.1573455e-04  -1.5708617e-05
  -1.1610162e-04  -1.5400886e-05
  -1.1650965e-04  -1.5339959e-05
  -1.1695859e-04  -1.5493034e-05
  -1.1744982e-04  -1.5816580e-05
  -1.1798135e-04  -1.5876555e-05
  -1.1853392e-04  -1.5815205e-05
  -1.1915303e-04  -1.5863481e-05
  -1.1979905e-04  -1.5847035e-05
  -1.2025989e-04  -1.5925022e-05
  -1.2087013e-04  -1.6141029e-05
  -1.2161931e-04  -1.6383686e-05
  -1.2241171e-04  -1.6521603e-05
  -1.2320164e-04  -1.6376002e-05
  -1.2392786e-04  -1.6304566e-05
  -1.2430924e-04  -1.6565118e-05
  -1.2481751e-04  -1.6724432e-05
  -1.2541478e-04  -1.6653609e-05
  -1.2583105e-04  -1.6571632e-05
  -1.2625277e-04  -1.6440833e-05
  -1.2683960e-04  -1.6277764e-05
  -1.2744103e-04  -1.6197693e-05
  -1.2785900e-04  -1.6172861e-05
  -1.2846425e-04  -1.6293021e-05
  -1.2898645e-04  -1.6438861e-05
  -1.2958167e-04  -1.6357290e-05
  -1.3029810e-04  -1.6052947e-05
  -1.3089316e-04  -1.5850385e-05
  -1.3143911e-04  -1.5909287e-05
  -1.3196088e-04  -1.5940470e-05
  -1.3255738e-04  -1.5880553e-05
  -1.3334305e-04  -1.5976194e-05
  -1.3394118e-04  -1.6112712e-05
  -1.3460721e-04  -1.6385956e-05
  -1.3511169e-04  -1.6286725e-05
  -1.3567536e-04  -1.6022692e-05
  -1.3634733e-04  -1.5915096e-05
  -1.3687205e-04  -1.5820684e-05
  -1.3740759e-04  -1.5833088e-05
  -1.3799762e-04  -1.5962197e-05
  -1.3868815e-04  -1.6117513e-05
  -1.3925637e-04  -1.5962649e-05
  -1.3976502e-04  -1.5961227e-05
  -1.4036744e-04  -1.6220115e-05
  -1.4074437e-04  -1.6274032e-05
  -1.4114161e-04  -1.6217783e-05
  -1.4164527e-04  -1.6085753e-05
  -1.4204583e-04  -1.5926667e-05
  -1.4246339e-04  -1.5808351e-05
  -1.4286615e-04  -1.5722917e-05
  -1.4342485e-04  -1.5822987e-05
  -1.4386362e-04  -1.5946250e-05
  -1.4433612e-04  -1.6454895e-05
  -1.4486749e-04  -1.7040646e-05
  -1.4523706e-04  -1.6874768e-05
  -1.4569992e-04  -1.6563639e-05
  -1.4616477e-04  -1.6725467e-05
  -1.4667263e-04  -1.6672030e-05
  -1.4737661e-04  -1.6703038e-05
  -1.4812803e-04  -1.6887948e-05
  -1.4883266e-04  -1.7112074e-05
  -1.4953131e-04  -1.7308480e-05
  -1.5013789e-04  -1.7316716e-05
  -1.5082299e-04  -1.7289185e-05
  -1.5123266e-04  -1.7411312e-05
  -1.5172431e-04  -1.7618932e-05
  -1.5221631e-04  -1.7778565e-05
  -1.5279729e-04  -1.7769862e-05
  -1.5338842e-04  -1.7701203e-05
  -1.5385967e-04  -1.7704642e-05
  -1.5436125e-04  -1.7591210e-05
  -1.5485274e-04  -1.7387245e-05
  -1.5529847e-04  -1.7341064e-05
  -1.5575325e-04  -1.7431424e-05
  -1.5625672e-04  -1.7347217e-05
  -1.5678732e-04  -1.7414607e-05
  -1.5726122e-04  -1.7523439e-05
  -1.5760394e-04  -1.7607871e-05
  -1.5804675e-04  -1.7669474e-05
  -1.5848480e-04  -1.7991530e-05
  -1.5893700e-04  -1.8145654e-05
  -1.5940961e-04  -1.8278539e-05
  -1.5995037e-04  -1.8330738e-05
  -1.6064665e-04  -1.8358685e-05
  -1.6141717e-04  -1.8385377e-05
  -1.6215778e-04  -1.8600399e-05
  -1.6289965e-04  -1.8793781e-05
  -1.6359083e-04  -1.8957301e-05
  -1.6417801e-04  -1.8940709e-05
  -1.6482458e-04  -1.8776131e-05
  -1.6564661e-04  -1.8722494e-05
  -1.6610035e-04  -1.8774617e-05
  -1.6667211e-04  -1.9291969e-05
  -1.6722436e-04  -1.9697592e-05
  -1.6805462e-04  -1.9682746e-05
  -1.6885524e-04  -1.9655224e-05
  -1.6945847e-04  -1.9593282e-05
  -1.6997336e-04  -1.9627906e-05
  -1.7049454e-04  -1.9485642e-05
  -1.7109762e-04  -1.9421720e-05
  -1.7183473e-04  -1.9613736e-05
  -1.7250795e-04  -1.9814765e-05
  -1.7312763e-04  -1.9937822e-05
  -1.7387108e-04  -2.0004517e-05
  -1.7461361e-04  -2.0020023e-05
  -1.7531611e-04  -2.0091555e-05
  -1.7594092e-04  -2.0147061e-05
  -1.7651248e-04  -2.0192664e-05
  -1.7709605e-04  -2.0332892e-05
  -1.7769519e-04  -2.0422079e-05
  -1.7830660e-04  -2.0284231e-05
  -1.7893095e-04  -2.0088119e-05
  -1.7959786e-04  -2.0182081e-05
  -1.8021789e-04  -2.0276301e-05
  -1.8081991e-04  -2.0310086e-05
  -1.8144296e-04  -2.0298634e-05
  -1.8212707e-04  -2.0217382e-05
  -1.8283215e-04  -2.0269893e-05
  -1.8358255e-04  -2.0499391e-05
  -1.8434384e-04  -2.0487938e-05
  -1.8506975e-04  -2.0525197e-05
  -1.8581644e-04  -2.0759065e-05
  -1.8646414e-04  -2.0945446e-05
  -1.8691736e-04  -2.1390472e-05
  -1.8753143e-04  -2.1795322e-05
  -1.8825456e-04  -2.1891156e-05
  -1.8923379e-04  -2.1834486e-05
  -1.8996757e-04  -2.1900613e-05
  -1.9049530e-04  -2.1929301e-05
  -1.9097187e-04  -2.2079353e-05
  -1.9147263e-04  -2.2086912e-05
  -1.9208717e-04  -2.2010840e-05
  -1.9286227e-04  -2.2059738e-05
  -1.9365265e-04  -2.2388120e-05
  -1.9436016e-04  -2.2700904e-05
  -1.9505153e-04  -2.2814326e-05
  -1.9577602e-04  -2.2813932e-05
  -1.9655577e-04  -2.2590326e-05
  -1.9727979e-04  -2.2589243e-05
  -1.9796598e-04  -2.2685644e-05
  -1.9865759e-04  -2.2716131e-05
  -1.9922620e-04  -2.2743135e-05
  -1.9960648e-04  -2.2832984e-05
  -2.0007531e-04  -2.3011655e-05
  -2.0069733e-04  -2.3114453e-05
  -2.0134757e-04  -2.3156169e-05
  -2.0202609e-04  -2.3197535e-05
  -2.0269912e-04  -2.3364562e-05
  -2.0340833e-04  -2.3394788e-05
  -2.0422175e-04  -2.3580329e-05
  -2.0498124e-04  -2.3931250e-05
  -2.0574834e-04  -2.4273756e-05
  -2.0656525e-04  -2.4253157e-05
  -2.0743449e-04  -2.4269853e-05
  -2.0815752e-04  -2.4692886e-05
  -2.0892958e-04  -2.4922064e-05
  -2.0971388e-04  -2.4780819e-05
  -2.1059039e-04  -2.4543539e-05
  -2.1130748e-04  -2.4680640e-05
  -2.1204295e-04  -2.4812625e-05
  -2.1286656e-04  -2.4849492e-05
  -2.1367380e-04  -2.4685337e-05
  -2.1454307e-04  -2.4757462e-05
  -2.1540226e-04  -2.5086152e-05
  -2.1616394e-04  -2.5067148e-05
  -2.1689971e-04  -2.5146209e-05
  -2.1765669e-04  -2.5489364e-05
  -2.1845894e-04  -2.5582037e-05
  -2.1906068e-04  -2.5507115e-05
  -2.1939077e-04  -2.5371699e-05
  -2.1999873e-04  -2.5228451e-05
  -2.2048428e-04  -2.5030062e-05
  -2.2118362e-04  -2.4810568e-05
  -2.2194707e-04  -2.4979040e-05
  -2.2267144e-04  -2.5072964e-05
  -2.2345206e-04  -2.4820340e-05
  -2.2434684e-04  -2.4496858e-05
  -2.2514852e-04  -2.4431558e-05
  -2.2584503e-04  -2.4208772e-05
  -2.2659202e-04  -2.4051320e-05
  -2.2719534e-04  -2.4146633e-05
  -2.2809996e-04  -2.4062963e-05
  -2.2889971e-04  -2.4032855e-05
  -2.2958803e-04  -2.3783638e-05
  -2.3031979e-04  -2.3643683e-05
  -2.3092032e-04  -2.3337854e-05
  -2.3161629e-04  -2.2928691e-05
  -2.3250083e-04  -2.2969815e-05
  -2.3305999e-04  -2.3118838e-05
  -2.3384586e-04  -2.3410234e-05
  -2.3485581e-04  -2.3864971e-05
  -2.3558059e-04  -2.3870980e-05
  -2.3638754e-04  -2.3538701e-05
  -2.3674331e-04  -2.3008627e-05
  -2.3727932e-04  -2.2538835e-05
  -2.3802980e-04  -2.2494265e-05
  -2.3851951e-04  -2.2228849e-05
  -2.3881770e-04  -2.1860935e-05
  -2.3975431e-04  -2.1875794e-05
  -2.4041008e-04  -2.1507562e-05
  -2.4099032e-04  -2.1084788e-05
  -2.4175128e-04  -2.1026724e-05
  -2.4233375e-04  -2.0791888e-05
  -2.4308319e-04  -2.0517878e-05
  -2.4382853e-04  -2.0318507e-05
  -2.4469772e-04  -2.0346623e-05
  -2.4551647e-04  -2.0298838e-05
